,source,category,text,href
160,https://www.autismparentingmagazine.com/,category-magazine-issues,"  Buy Single Issue Subscribe today and save 50% Features: 6 Expert Ways to Help Your Sensory-Sensitive Child Dress A pediatric occupational therapist shares great tips for dressing a child when hypersensitivity to certain fabrics or surfaces is a challenge. Susan Donohoe, OTR/L The Best Academic Choice for Your Child’s Needs A special guide to… Continue Reading
",https://www.autismparentingmagazine.com/issue-60-sensory-tools-for-the-future/
161,https://www.autismparentingmagazine.com/,category-magazine-issues,"  Buy Single Issue Subscribe today and save 50% Features: How to Take Charge of Your Child’s ASD Treatment Now Top advice on ways parents can collaborate with teachers and service providers to coordinate support in every environment. Cornelia Pelzer Elwood and D. Scott McLeod, PhD Exciting Ways Equine Therapy Can Help a Child You… Continue Reading
",https://www.autismparentingmagazine.com/issue-59-top-strategies-therapies-treatments-for-autism/
162,https://www.autismparentingmagazine.com/,category-magazine-issues,"  Buy Single Issue Subscribe today and save 50% Features: 8 Valentine’s Day Wishes For Special Needs Families The founder of Your Autism Coach, LLC shares her special Valentine’s Day wishes for you and the people you love most. Deanna Picon Winning Ways to Share the Love With All of Your Children Learn simple and… Continue Reading
",https://www.autismparentingmagazine.com/issue-58-greatest-love-of-all-family/
163,https://www.autismparentingmagazine.com/,category-magazine-issues,"  Buy Single Issue Subscribe today and save 50% Features: Let’s Hear It For This Year’s Special Contributors A special recognition for our Top 15 Contributors for 2016 who have helped make Autism Parenting Magazine an award-winning magazine. Amy KD Tobik The Urgent Need to Stop Criminalizing Autism A leading attorney and autism/children’s rights advocate… Continue Reading
",https://www.autismparentingmagazine.com/issue-57-conquering-a-new-year/
164,https://www.autismparentingmagazine.com/,category-magazine-issues,"  Buy Single Issue Subscribe today and save 50% Features: Why Children with Autism Need Family Holiday Traditions Great tips on how to prepare a rigid child for the many changes the season brings as well as the benefits of family traditions. Brittany Fichter Inspiring Boy “Breaks” Through Autism and Its Stereotypes A mother shares… Continue Reading
",https://www.autismparentingmagazine.com/issue-55-celebrating-with-people-we-love/
165,https://www.autismparentingmagazine.com/,category-autism-articles,"As a pediatric occupational therapist and a mother, I try my best to fully understand each child and his/her sensory needs, both at home and in my practice.  Children living with Autism Spectrum Disorder (ASD) or Sensory Processing Disorder (SPD) tend to experience sensory overload or adverse reactions to sensory input more frequently than typically… Continue Reading
",https://www.autismparentingmagazine.com/understanding-calming-sensory-overload/
166,https://www.autismparentingmagazine.com/,category-autism-articles,"Summertime is that time of year where families everywhere start planning their relaxation time, vacations, neighborhood block parties, BBQs, and globs of water activities. The air is thick with suntan lotion, bug repellent, humidity, summer blooms, and loud music.  For families living with a child with autism spectrum disorder (ASD), however, the thought of summer can also create anxiety and dread.  As autism parents know, summer may… Continue Reading
",https://www.autismparentingmagazine.com/make-your-best-summer/
167,https://www.autismparentingmagazine.com/,category-autism-articles,"My name is Leanne Strong, I’m 23 years old, and I have Asperger’s syndrome (milder autism, little to no difficulty with speech or cognitive skills).  As you may know, a lot of people who have autism understand things in a very rigid and concrete manner, and our understanding of fairness is no exception to this. … Continue Reading
",https://www.autismparentingmagazine.com/teaching-fairness-equality/
168,https://www.autismparentingmagazine.com/,category-autism-articles,"I am asked time and time again what items we use for our son with autism to make his life and our lives easier.  So, here is a breakdown of the things that he (or we) couldn’t live without. Disclaimer: These are the things that work for my son, Liam. I am not claiming these… Continue Reading
",https://www.autismparentingmagazine.com/10-things-my-autism-child-needs/
169,https://www.autismparentingmagazine.com/,category-autism-articles,"Raising a child with autism has its share of challenges and joys, and it’s not always easy to express them. Oftentimes, we hold our tongue, knowing that most people have the best of intentions even if they misunderstand our world. While sometimes it’s best to leave things unsaid, here is a list of the nine… Continue Reading
",https://www.autismparentingmagazine.com/things-autism-moms-want-people-to-know/
170,https://www.autismparentingmagazine.com/,category-autism-articles,"Coming to terms with an autism diagnosis on a purely parental level can be indescribable. There is an entire spectrum of emotions that range from inconsolable sadness to incomparable relief when help has finally been found. It is a uniquely personal and sometimes misunderstood human process of emotions. I am told by various individuals that… Continue Reading
",https://www.autismparentingmagazine.com/ways-to-explain-autism-diagnosis/
171,https://www.autismparentingmagazine.com/,category-autism-articles,"As a parent of a teen or young adult on the autism spectrum, you have probably had to focus most of your attention on getting all the pieces in place to ensure your student has a successful transition. Whether your son or daughter is going to college, entering the workplace, or learning to live independently,… Continue Reading
",https://www.autismparentingmagazine.com/life-coach-benefits-for-asd-teens/
172,https://www.autismparentingmagazine.com/,category-autism-articles,"Police are called to the scene of an accident. The driver is unconscious. In the back seat is an 8-year-old boy with blood coming from his forehead. The officer first on the scene sees the driver is unresponsive and the boy in the back is just staring at him. “Are you OK young man?” the… Continue Reading
",https://www.autismparentingmagazine.com/ways-preventing-emergency-situations-autism/
173,https://www.autismparentingmagazine.com/,category-autism-articles,"I am an avid reader.  I read tons of books and even more blogs.  As someone who considers himself to be a part of the special needs community, I often read a lot of blogs about special needs families.  Over the past two years, one of the things that I have discovered is that there… Continue Reading
",https://www.autismparentingmagazine.com/ensure-autism-parenting-success/
174,https://www.autismparentingmagazine.com/,category-autism-articles,"It was estimated in 2012 by the U.S. Department of Justice that 30% of prisoners have a form of a cognitive disability.  Autism was included within the list of cognitive disabilities; however, there were no data that specifically indicated how many people within the autism spectrum are in the prison system.  It has been proven… Continue Reading
",https://www.autismparentingmagazine.com/autism-false-crime-confessions/
175,https://www.autismparentingmagazine.com/,category-autism-articles,"I have four teenagers, and the youngest has autism.  Is survival possible?  Yes, it really is.  I know people who’ve come out on the other side sane.  Here are some survival strategies that have helped us stay the course of turning our woes into “whoas.” Listen to music. 80’s, disco, easy listening…create a playlist of… Continue Reading
",https://www.autismparentingmagazine.com/ways-survive-asd-parenting-stay-thankful/
176,https://www.autismparentingmagazine.com/,category-autism-articles,"When we brought my seven-year-old stepdaughter with autism spectrum disorder (ASD) to the hospital to see her new baby sister, her eyes filled with awe.  She sat gently at the foot of the bed, somewhat afraid to touch the wriggling squeaker in daddy’s arms. Throwing glances to my now-deflated belly and back to the wrapped… Continue Reading
",https://www.autismparentingmagazine.com/raising-neurotypical-and-autistic-sisters/
177,https://www.autismparentingmagazine.com/,category-autism-articles,"“What’s his autism?” asks my son, whom I’ll call Caleb, as we are packing his bag for swim team practice. He’s talking about a school friend who, like him, is on the spectrum. “What do you think it is?” “Well,” he says, “he gets frustrated when the schedule changes, just like I used to.” “So… Continue Reading
",https://www.autismparentingmagazine.com/explaining-autism-personal-look/
178,https://www.autismparentingmagazine.com/,category-autism-articles,"Every year, my son’s aide makes me a Father’s Day card. She carefully cuts, colors, and shakily writes out “Happy Father’s Day” with what I assume is her non-dominant hand.  Then she signs his name and sends it home. When it’s given to me, I offer a huge smile and ask, “Lucas! Did you make… Continue Reading
",https://www.autismparentingmagazine.com/father-son-powerful-bond/
179,https://www.autismparentingmagazine.com/,category-autism-articles,"He needs to learn to order his own food—something that is easy for most, but not easy for him.  So you drive up to a fast food restaurant and roll down his window. He orders. The drive-up server does not understand him.  She asks him to repeat.  You have to prompt him.  He repeats his… Continue Reading
",https://www.autismparentingmagazine.com/child-disability-cold-world/
180,https://www.autismparentingmagazine.com/,category-autism-articles,"Sometimes life is too much. I feel this way. Of course, she feels this way too. How am I supposed to instill in my girl a capacity for dignity and self-respect, while I also acknowledge her requisite burden of crippling unease? I must be her example.  I’m duty-bound to set a precedent. Not always sure… Continue Reading
",https://www.autismparentingmagazine.com/a-look-at-autism-motherhood/
181,https://www.autismparentingmagazine.com/,category-autism-articles,"Autism is easy to misunderstand, misinterpret, and mislead. My son is the master of disguise, and the best way to understand our kids is to assume nothing. That is, assume only that they are kids, children, teens—silly, loving, intelligent—and, well, simply put, no different than any other kid. Everything I have been told about autism… Continue Reading
",https://www.autismparentingmagazine.com/i-can-hear-you-with-my-heart/
182,https://www.autismparentingmagazine.com/,category-autism-articles,"My son, Colin, blows me away every day.  He is 28 years old and was diagnosed with Asperger’s syndrome at a young age—back when the relatively unknown syndrome was still stuck in a cul-de-sac of uncertainty.  Now, Asperger’s syndrome is everywhere—in mainstream TV, movies, comic books, and scores of blogs and websites. We spent Colin’s… Continue Reading
",https://www.autismparentingmagazine.com/raising-creative-genius-child/
183,https://www.autismparentingmagazine.com/,category-autism-articles,"My name is James Link. I am 21 years old and was diagnosed with autism spectrum disorder (ASD) twice. My mom wanted these two different diagnoses so we would be better able to plan for my education and future. The diagnostic process was very different both times. My mom suspected that I had autism because… Continue Reading
",https://www.autismparentingmagazine.com/navigating-abyss-autism-spectrum/
184,https://www.autismparentingmagazine.com/,category-autism-articles,"People seemed to freeze in their movements as my son, Frankie, ran through the parking lot screaming “Nooo!”  I avoided eye contact and hurried to catch him before we provided the store’s entertainment for the day.  I tried not to show fear and kept a straight face as I hurried to catch him.  If I… Continue Reading
",https://www.autismparentingmagazine.com/stay-calm-when-life-gets-tough/
185,https://www.autismparentingmagazine.com/,category-autism-articles,"I’m not a supermom, but I get that a lot. Having a child with autism does not make me one.  Please let me be weak and cry, let me make mistakes and let my guard down, and let me just be a mom, a wife, and a woman—not a “super” someone. The day my son… Continue Reading
",https://www.autismparentingmagazine.com/please-understand-im-not-supermom/
186,https://www.autismparentingmagazine.com/,category-autism-articles,"Autism Parenting Magazine is thrilled to provide an exclusive video interview this month by Debi Taylor with Colleen Southard of Charis Hills, a unique Summer Camp near the Dallas/Fort Worth area for kids with learning differences and social difficulties such as ADD, ADHD, High-Functioning Autism, Asperger’s disorder, and other special needs. Charis Hills is dedicated… Continue Reading
",https://www.autismparentingmagazine.com/charis-hills-summer-camp/
187,https://www.autismparentingmagazine.com/,category-autism-articles,"Autism Parenting Magazine is thrilled to provide readers with highlights from a recent interview by Debi Taylor with Dina Kimmel, CEO and founder of We Rock the Spectrum Kid’s Gym. This extraordinary gym provides a safe, nurturing, and exciting environment to foster learning, exploration and safe sensory experiences. Through the nonprofit known as My Brother… Continue Reading
",https://www.autismparentingmagazine.com/rock-spectrum-gym-interview/
188,https://www.autismparentingmagazine.com/,category-autism-articles,"Interview with Dr. Maria Wynne Leslie Burby: Hi, thanks for joining me, I’m Leslie Burby, editor-in-chief of Autism Parenting Magazine and today we are here with Dr. Maria Wynne of Wynne Solutions and today we are going to talk about Tele-health. Thanks for joining me today doctor. Dr. Maria Wynne: Thanks for having me. Leslie… Continue Reading
",https://www.autismparentingmagazine.com/interview-dr-maria-wynne/
189,https://www.autismparentingmagazine.com/,category-magazine-issues,"Editor’s Letter It has been a tough month for the autism community being cast in a negative light.  Choosing which language to use is extremely important!  In the past month, someone commented on how we should stop using the term Asperger’s because it doesn’t exist anymore. To that I would like to explain: 1. I… Continue Reading
",https://www.autismparentingmagazine.com/issue-19-power-language/
190,https://www.autismparentingmagazine.com/,category-magazine-issues,"Editor’s Letter Dear Readers, I’m not sure if Screen-Free Week is an American thing to get children away from watching TV and playing video games or if it is worldwide, but my children have been challenged by their school to get creative to keep all their screens (iPad, tablet, computer, and television) off.  One day… Continue Reading
",https://www.autismparentingmagazine.com/issue-18-potty-training/
191,https://www.autismparentingmagazine.com/,category-podcast,"Sign Language as a form of communication for Autisic children is discussed in this interview with Candice Chaktoura. Leslie: Thank you for joining us today I’m Leslie Burby, Editor of Autism Parenting Magazine and today we are here with Candice Chaktoura, she is the creator of Signing Autistic Lives. Thank you for joining us today,… Continue Reading
",https://www.autismparentingmagazine.com/signing-autistic-lives-podcast-9/
192,https://www.autismparentingmagazine.com/,category-podcast,"We discuss treating Sensory Processing Issues using Sound Therapy. Bill Mueller has pioneered an incredible set of technology that can be used to treat Sensory Issues. Mark: My name is Mark Blakey and I’m here today with Bill Mueller and he is an expert of Sensory Processing Disorder. He has a very interesting career history,… Continue Reading
",https://www.autismparentingmagazine.com/interview-billmueller/
193,https://www.autismparentingmagazine.com/,category-podcast,"Janet Grillo is the  producer of the Movie: Fly Away, based on her own story about bringing up her severely Autistic teenage daughter. In this interview, Leslie talks to her about  it’s a story about her reasons for making the movie. You can read the full transcript of the movie here Continue Reading
",https://www.autismparentingmagazine.com/interview-janet-grillo/
194,https://www.autismparentingmagazine.com/,category-podcast,"Leslie Burby: Hi, I am Leslie Burby, Editor in Chief of Autism Parenting Magazine, and I am here with Bushy Van Eck.Thank you so much for joining me today. Bushy Van Eck: Thanks Leslie, thank you for inviting me, I treat it as a great honor to be on your show.   LB: Thank you… Continue Reading
",https://www.autismparentingmagazine.com/interview-bushy-van-eck/
195,https://www.autismparentingmagazine.com/,category-autism-advocacy,"  We started this magazine to help parents, sort through all the information. When my children were diagnosed by autism, I was scared and overwhelmed, there’s a lot of information out there and it’s hard to know what to trust and what to believe in. So there is an approach in us to help form… Continue Reading
",https://www.autismparentingmagazine.com/exposing-autism-speaks-podcast-4/
196,https://www.autismparentingmagazine.com/,category-autism-articles,"As a parent to a child with autism, I am all too familiar with the challenges that come along with the diagnosis. We both know how difficult it is for a child with autism to break away from their normal routine, much less learn a new skill that is required to thrive out in the… Continue Reading
",https://www.autismparentingmagazine.com/potty-time-tips/
197,https://www.autismparentingmagazine.com/,category-autism-articles,"For many children on the autism spectrum, reading facial expressions is a daily struggle.  Is my teacher happy with me or irritated?  Is my sister worried or is she sad? Many children with autism can have a difficult time determining what other people are thinking and feeling, and because of this, struggle to partake in… Continue Reading
",https://www.autismparentingmagazine.com/lego-and-emotions/
198,https://www.autismparentingmagazine.com/,category-autism-therapy,"A Best Practice Guide to Assessment and Intervention for Autism and Asperger Syndrome in Schools continues to be a gold standard autism resource for parents and practitioners. Written by Lee A. Wilkinson, PhD, a practicing school psychologist, this authoritative, yet accessible award-winning text provides step-by-step guidance for screening, assessing, and educating children at-risk for autism spectrum disorders (ASD). Grounded… Continue Reading
",https://www.autismparentingmagazine.com/practice-guide-assessment-intervention-autism-asperger-syndrome-schools/
199,https://www.autismparentingmagazine.com/,category-autism-books,"Grace Figures Out School by Leslie Burby   One of the biggest struggles I face as a parent with children on the spectrum is the judgmental comments that are frequently tossed my way.  This children’s book was inspired by my daughter with Asperger’s when she was told to “throw out her ice cream cone” and… Continue Reading
",https://www.autismparentingmagazine.com/grace-figures-school/
200,https://www.autismparentingmagazine.com/,category-autism-books,"Rules by Cynthia Lord   The book is very well structured.  The flow is easy to read.  I seldom read a book in one day, but did with this one.  This book was on target and families who live with Autism can certainly relate to the life situations in this story.  The story was told… Continue Reading
",https://www.autismparentingmagazine.com/book-review-trevs-mom/
201,https://www.autismparentingmagazine.com/,category-autism-books,"Raising Cubby by John Elder Robison   I have to say that I was eager to read Raising Cubby and felt honored that Random House was kind enough to send me a copy to review John Elder Robison’s latest masterpiece. Here is my review without divulging too much of his story… Another interesting and captivating… Continue Reading
",https://www.autismparentingmagazine.com/book-spotlight-editorial-review-raising-cubby-john-elder-robison/
202,https://www.autismparentingmagazine.com/,category-autism-articles,"  KinderKord by Joan Lunden   KinderKord is a wrist to wrist connection for you and your child which leaves your hands free–while keeping your child physically connected to you.   Backstory: The KinderKord was invented by Joan Lunden and her husband Jeffrey Konigsburg when concerned about keeping their two sets of twins safe. The only option… Continue Reading
",https://www.autismparentingmagazine.com/kinderkord-safe-stay-connected/
203,https://www.autismparentingmagazine.com/,category-personal-narrative,"My Signals: Autistic Reflections by Patrick Jasper Lee   ‘The geometric synaesthetic system of communication, which I call “my signals”, enables me to do what other “aspies” can’t: accurately interpret a social situation, decide what individuals are communicating, and work out how I will need to behave accordingly’, says Patrick Jasper Lee, author of My Signals: Autistic Reflections of… Continue Reading
",https://www.autismparentingmagazine.com/signals-autistic-reflections-man-thinks-circles-dreams-stone/
204,https://www.autismparentingmagazine.com/,category-autism-news,"  Review of the Go-Go blanket by Go-Go Blanket       This month, we decided to review the go go blanket which is a cuddly, fleece blanket for infants and toddlers (up to size 5) designed to fit over the safety straps in a car seat or stroller.  Go-Go Blankets feature sleeves which keep the… Continue Reading
",https://www.autismparentingmagazine.com/go-go-blanket-perfect-travel-blanket-children/
205,https://www.autismparentingmagazine.com/,category-autism-books," Black and White: A Colorful Look at the Spectrum by S.R. Salas   Black and White is a memoir about life, love and understanding from an autistic perspective. It’s about growing up on a spectrum I wasn’t aware of until the diagnosis of my son 5 years ago. Black and White is my take on marriage, parenting, friendship… Continue Reading
",https://www.autismparentingmagazine.com/black-white-colorful-spectrum/
206,https://www.autismparentingmagazine.com/,category-autism-books,"Sparrow Migrations: A Novel by Cari Noga   Neurotypical author, autistic artist team up on debut novel, Sparrow Migrations TRAVERSE CITY, MI – The novel that has led northern Michigan’s paperback fiction bestseller list for most of April has a unique cover that is not only grabbing readers’ attention, it has its own story to tell.… Continue Reading
",https://www.autismparentingmagazine.com/sparrow-migrations/
207,https://www.autismparentingmagazine.com/,category-autism-articles,"How does your child react in the water—with pleasure or with pain?  Does your child respond to water play with interest and excitement, or does the very mention of water create stress? Let’s look at the reasons why kids with autism spectrum disorder (ASD) react differently from one another in the water, along with some… Continue Reading
",https://www.autismparentingmagazine.com/ways-helping-autism-child-enjoy-water/
208,https://www.autismparentingmagazine.com/,category-autism-articles,"Children with autism spectrum disorder (ASD) may have issues effectively processing sensory information and may perceive sensation differently. For example, a child may perceive touch sensation as painful or immediately become startled when touched.  Some children are extremely sensitive to noises such as the sound of a toilet flushing.  A child’s sensory needs and way… Continue Reading
",https://www.autismparentingmagazine.com/creating-sensory-space-for-asd-kids/
209,https://www.autismparentingmagazine.com/,category-autism-articles,"Like so many parents-to-be, when I was pregnant, I looked forward to wonderful moments spent bathing my little one. I recalled bubbles and giggles in our bathtub at home when I was little, and I was eager to create treasured memories with my own child.  But after my son was born and became big enough… Continue Reading
",https://www.autismparentingmagazine.com/bathing-with-sensory-issues/
210,https://www.autismparentingmagazine.com/,category-autism-articles,"I learned almost 30 years ago that my extremely fussy baby grew calmer when cocooned tightly inside my arms as we swayed side to side. Back then, I had not yet heard about his neurologically-based disorder known as Asperger’s syndrome (part of the autism spectrum), which is associated with sensory sensitivities and social and communication… Continue Reading
",https://www.autismparentingmagazine.com/simple-ways-help-kids-autism-hand-skills/
211,https://www.autismparentingmagazine.com/,category-autism-articles,"One in six children experiences sensory difficulties that affect everyday life. Sensory based intervention has been shown effective. A family-centered approach emphasizes parental coaching in natural environments of the family. Despite the importance of intervention carryover, adherence is believed to be low. This is due to the overwhelming nature, required commitment and lifestyle changes asked of children and… Continue Reading
",https://www.autismparentingmagazine.com/sensory-based-intervention/
212,https://www.autismparentingmagazine.com/,category-autism-articles,"My desire to help my child be successful in school led to a new product designed for children/adults with autism, ADHD, and other learning disabilities.  From the time my daughter Kinslee was around two years old we knew she wasn’t like other kids.  She had horrible breakdowns when her hair was washed, when water would… Continue Reading
",https://www.autismparentingmagazine.com/new-fidget-pillow/
213,https://www.autismparentingmagazine.com/,category-autism-articles,"By Sazini Nzula, PhD, Certified QST Therapist Parents often struggle with choosing from the myriad of therapies available. I remember the intense feeling of being crushed by too much information coming at me all at once. Those were the early days following my son’s diagnosis with autism. I waded through it all, found what I… Continue Reading
",https://www.autismparentingmagazine.com/qigong-for-special-needs-child/
214,https://www.autismparentingmagazine.com/,category-autism-articles,"“I can’t wear those jeans!” “No, I won’t eat mashed potatoes!” “Agh, don’t make me touch that!” These statements and tantrums are often how Sensory Processing Disorder shows itself in a child.   Sensory processing is the brain’s recognition of receptor (eyes, nose, skin, taste, vestibular, etc.) driven input, and the interpretation, integration, and prioritizing of… Continue Reading
",https://www.autismparentingmagazine.com/brain-balance-takes-a-look-at-the-challenge-of-sensory-processing-disorder/
215,https://www.autismparentingmagazine.com/,category-autism-articles,"Industrial Designer Lisa Fraser never imagined she would one day become an award-winning and celebrated entrepreneur. “It was never in my plans – it sort of just happened,” said the 28-year-old from Vancouver. “I wanted to alleviate discomfort and develop a tool that could help children with autism function better in their daily lives. I… Continue Reading
",https://www.autismparentingmagazine.com/putting-the-squeeze-on-sensory-processing-disorders/
216,https://www.autismparentingmagazine.com/,category-autism-articles,"What is Sensory Processing disorder? Many children with Asperger’s syndrome experience sensory processing difficulties or Sensory Processing Disorder (SPD).  Sensory processing is the neurological processing and interpretation of sensation within one’s own body and from the environment. In short, it is the brain’s organization and interpretation of the sensory input from everyday use. This is… Continue Reading
",https://www.autismparentingmagazine.com/sensory-processing-difficulties-dressing-for-success/
217,https://www.autismparentingmagazine.com/,category-autism-articles,"Insomnia (sleeplessness) is quite common among all age groups due to lifestyle changes and associated stressors, which also leads to anxiety depression, burn-out, and stress.  Stress can cause complicated physiological changes such as increased blood pressure, heart rate, metabolic changes, or indigestion. Sleeplessness affects children with autism, Attention Deficit Hyperactivity Disorder (ADHD), Sensory Processing Disorder (SPD),… Continue Reading
",https://www.autismparentingmagazine.com/autism-sleep-without-medicine/
218,https://www.autismparentingmagazine.com/,category-autism-articles,"In order to have a good day, your child must sleep. That is easier said than done when raising a child on the spectrum. The most important thing to establish immediately is a nighttime routine. This routine must be consistent and enjoyable. This is how we succeeded: Set a nightly bedtime and STICK TO IT!… Continue Reading
",https://www.autismparentingmagazine.com/sure-fire-ways-to-help-your-asd-child-go-to-bed/
219,https://www.autismparentingmagazine.com/,category-autism-articles,"More and more we are hearing about essential oils and the benefits of using them. Some time ago, I remember reading a thread in a private autism parents group. The gist was divided; half were for essential oils, half thought it was just another waste of time. Some parents even had the misconception that people… Continue Reading
",https://www.autismparentingmagazine.com/the-calming-effects-of-essential-oils/
220,https://www.autismparentingmagazine.com/,category-autism-articles,"Sleep problems are common amongst children. For children with autism, sleep can be even more challenging. Studies show that up to 80% of children with autism have some sort of sleep difficulties. Most often it is due to difficulty falling and/or staying asleep. The goal of this article is to review sleep hygiene and discuss… Continue Reading
",https://www.autismparentingmagazine.com/helping-your-child-with-autism-sleep-an-overview-of-sleep-hygiene-and-behavioral-strategies/
221,https://www.autismparentingmagazine.com/,category-autism-articles,"When you first hear that a computer game or a video game is trying to teach someone about the social or emotional world, you can’t be blamed if your first thought is, “Are you kidding?”  If you want to learn how to shoot a lot of monsters or jump over an onslaught of obstacles, sure,… Continue Reading
",https://www.autismparentingmagazine.com/social-skill-connections-using-games/
222,https://www.autismparentingmagazine.com/,category-autism-articles,"“You’re having twins!” Can you imagine the excitement? In 2001, Jared and Jason Zimmerman, were born to my amazing wife Tina and me.  Our first thoughts were we would need two of everything, that our families were going to be completely surprised, and of course, this could get expensive!  Needless to say, no matter how… Continue Reading
",https://www.autismparentingmagazine.com/special-interactive-program-social-skills/
223,https://www.autismparentingmagazine.com/,category-autism-articles,"We have been working with families of children with autism for many years.  A common concern among parents is their child’s difficulty with social interaction. This leads to problems at home, school, and in the community.  We saw a need for an easy-to-remember method parents could use to help their children improve social functioning.  We… Continue Reading
",https://www.autismparentingmagazine.com/prep-for-social-success/
224,https://www.autismparentingmagazine.com/,category-autism-articles,"Rick walks into his classroom, and he is angry.  He throws his backpack across the classroom while yelling that he is going to “mess up” Jeremy because Jeremy played his music too loudly on the bus.  His classmates look at him with fear in their eyes, and Twyla asks her teacher if Rick is going… Continue Reading
",https://www.autismparentingmagazine.com/ways-improving-executive-functioning/
225,https://www.autismparentingmagazine.com/,category-autism-articles,"As a child, we had a player piano in my home.  Oftentimes, I would put a musical roll into the console of the piano and let it run and see if I could pattern my fingers after the keys.  In doing so, I would try to fool myself (and others) into believing that I could… Continue Reading
",https://www.autismparentingmagazine.com/most-important-social-skills/
226,https://www.autismparentingmagazine.com/,category-autism-articles,"Welcome back to Social Skills Corner. For the July issue, we are going to describe ways you can help your child manage crowded events in general and July 4th celebrations, specifically.  We will begin with an example of what can occur if you and your family try to attend large events without adequate preparation. Mary… Continue Reading
",https://www.autismparentingmagazine.com/cope-with-crowded-events/
227,https://www.autismparentingmagazine.com/,category-autism-articles,"Social skills are especially difficult for teens on the autism spectrum, but many of these skills can be learned, and with practice, can become habit.  Social skills are critical in order to make friends, get a job, and to live a fulfilling life.  Research from Harvard University says social skills are the top factor for… Continue Reading
",https://www.autismparentingmagazine.com/social-skills-tips/
228,https://www.autismparentingmagazine.com/,category-autism-articles,"Socializing forms a big part of our everyday lives. From exchanging polite conversation with strangers to cementing lasting relationships with our family and friends, the ability to talk and engage with our peers is an incredibly useful skill to have. But for those with autism, being social doesn’t always come naturally. Children usually pick up… Continue Reading
",https://www.autismparentingmagazine.com/social-skills-cooperative-play/
229,https://www.autismparentingmagazine.com/,category-autism-articles,"Welcome to Social Skills Corner.  We have been working with families for many years.  Parents frequently express concerns about their children not having friends or not knowing how to interact with other people either individually or in groups.  We want you to be able to help your child to make friends and improve social interactions… Continue Reading
",https://www.autismparentingmagazine.com/knowing-social-skills/
230,https://www.autismparentingmagazine.com/,category-autism-articles,"Coping with Asperger’s syndrome can be a day-to-day challenge for some. Unfortunately, not everyone understands what it’s like to be on the spectrum so I have developed a list of coping mechanisms that have helped me over the years.  Based on practical experience, these are the most effective strategies for dealing with challenges such as… Continue Reading
",https://www.autismparentingmagazine.com/10-valuable-ways-to-cope-with-social-interaction/
231,https://www.autismparentingmagazine.com/,category-autism-articles,"As the parent of a child with autism spectrum disorder (ASD), life may be filled with emotional ups and downs. Periods of calm can abruptly shift to episodes of intensely challenging behavior that disrupt family equilibrium. Likewise, deeply difficult days can soften to reveal moments of great joy. The chaos of parenting a child with… Continue Reading
",https://www.autismparentingmagazine.com/using-mindfulness-conquer-parental-stress-now/
