post id,title,text,href,user id,mother post id
501,I'm worried I might be Autistic...,"
lol u remind me of my friend  hes ocd god i had so much fun w him jus love n b loved
",http://ehealthforum.com/health/i-m-worried-i-might-be-autistic-t205426.html,386615,494
502,I'm worried I might be Autistic...,"
i think you are not wrong about you
",http://ehealthforum.com/health/i-m-worried-i-might-be-autistic-t205426.html,391690,494
503,Dealing With a Child With Autism Or Aspergers Syndrome.,"
Just thought i would make this topic for those of you with children that have been diagnorse with autsim or aspergers or any other spectrum of autism, bascially to just share how you get through your regular day, what helps your child etc. So we can help eachother out with ideas to help our wonderful children!
",http://ehealthforum.com/health/topic116657.html,78022,502
504,Dealing With a Child With Autism Or Aspergers Syndrome.,"
My bro has aspergers. I love him to death. For me, I just had to learn a lot about it and know what to expect- not to be hurt when he didn't respond how I expected him to, etc.
",http://ehealthforum.com/health/topic116657.html,91919,502
505,Dealing With a Child With Autism Or Aspergers Syndrome.,"
that is hard---i have one client that doesnt always respond and it really hurts --esp after he tells you he loves you. he then spends all day threatening to hit you or calling you not very nice names. you justhave to consider the source and not take it personally
",http://ehealthforum.com/health/topic116657.html,71395,502
506,Dealing With a Child With Autism Or Aspergers Syndrome.,"
yep. but I have learned to look for other signs that he loves me, other than telling me!
",http://ehealthforum.com/health/topic116657.html,91919,502
507,Dealing With a Child With Autism Or Aspergers Syndrome.,"
yeah i have to go with that too. sometimes its hard to see that with this guy though
",http://ehealthforum.com/health/topic116657.html,71395,502
508,Dealing With a Child With Autism Or Aspergers Syndrome.,"
Yep. And it's hard with kids I work with who have autism- you get so close to them and don't really get much (emotionally) in return.
",http://ehealthforum.com/health/topic116657.html,91919,502
509,Dealing With a Child With Autism Or Aspergers Syndrome.,"
yeah i have to agree with you there. those that cant show you that they love you either socialy or emotionaly
",http://ehealthforum.com/health/topic116657.html,71395,502
510,Dealing With a Child With Autism Or Aspergers Syndrome.,"
My son has Aspergers and he is very affectionate to me, but he is not at all to others. It breaks my heart because I fear that they will think that he is a brat or just not very nice. Just because he doesn't give affection doesn't mean that he doesn't want it or need it. He is hard to warm up to because he doesn't hug and say really nice things but if you take the extra time you will see how wonderful and unique he truly is. So my advice to all is to be patient and keep trying!
",http://ehealthforum.com/health/topic116657.html,118406,502
511,Dealing With a Child With Autism Or Aspergers Syndrome.,"
i want to talk to someone my son is four n im jus lost i have to get off of here csadcock im tryn so hard to strong n patient
",http://ehealthforum.com/health/topic116657.html,386615,502
512,Dealing With a Child With Autism Or Aspergers Syndrome.,"
You are so right. unfortunatly people judge autistic people or developementally disabled people by just one bad experiance and they generalize all as being bad people. its just so not the case. each one is different. I work with these people and its obvious to me that all are different and all are very lovable.
",http://ehealthforum.com/health/topic116657.html,71395,502
513,Dealing With a Child With Autism Or Aspergers Syndrome.,"
I work with a couple of adult women that have autism.  I completely adore them.  They are both very inquisitive and want to know everything about you.  Then when they see you they always ask about your cat, mother, father, kids, etc.  It's how they relate to you.  I find that they are the closest and most loving to the people who are consistent with them.  Their minds are running 90 mph all the time, so it feels good to them to stick to a routine and know what is going to happen and when.
",http://ehealthforum.com/health/topic116657.html,78878,502
514,Dealing With a Child With Autism Or Aspergers Syndrome.,"
Yeah i get the ole--is that  your car? thats where you live with your dog and bird right? etc. Ive been at this particular house for 2 years now and i cant part with them at all. I love them too much.
",http://ehealthforum.com/health/topic116657.html,71395,502
515,Dealing With a Child With Autism Or Aspergers Syndrome.,"
Today my son was getting his grad picture so I told him to go find a comb and wet his hair.  He came back with a brush in his hand and said ""I couldn't find anything but this. What's it called again? He's 18, and this is the latest example of the ""little things"" that I think show he needs reassessing.  Aspergers? He can go on and on about history of WW II and he loves maps.
",http://ehealthforum.com/health/topic116657.html,95722,502
516,Dealing With a Child With Autism Or Aspergers Syndrome.,"
awsome--can you think of a way you can use that to help him?
",http://ehealthforum.com/health/topic116657.html,71395,502
517,Dealing With a Child With Autism Or Aspergers Syndrome.,"
Yea he loves history. That's why I am hoping he can get help from student services for transition into school or work.
Good news he is starting a work program at the local grocery store. I know the owner. Do you think I should talk to her or let kyle try on his own?
",http://ehealthforum.com/health/topic116657.html,95722,502
518,Dealing With a Child With Autism Or Aspergers Syndrome.,"
id let him try on his own. does she know about his case at all? if not just let her know that he may need alittle time and that is all id tell her.
",http://ehealthforum.com/health/topic116657.html,71395,502
519,Dealing With a Child With Autism Or Aspergers Syndrome.,"
ok
",http://ehealthforum.com/health/topic116657.html,95722,502
520,Dealing With a Child With Autism Or Aspergers Syndrome.,"
My step son is 7 years old and was diagnosed with a very mild case of autism when he started nursery school.
My husband and I have his two children (both from a previous relationship) every week.
I found that my step son has selective eating (associates certain food with certain houses), has a limted diet (primarily junk food), can get fustrated from very little, doesn't always respond to being called. Sometime I have to use my fingers and get my step son to follow them to my eyes and tell him to look at me, as he doesn't like making eye contact.
He gets on ok socailly but he doesn't express feelings very well. 
He often has accidents because his brain doesn't make the connection with needing the toilet and he doesn't know he's done it either. He sleeps in nappies still at 7 which apparently is the autism and occassioanlly when he comes to our house he has a nappy on and we have to change it because he won't use the toilet at all with a nappy on.
When we do have him, we make him go to the toilet every 15 - 30 minutes even if he doesn't need to go to stop him having any accidents. We picked him up from school one night and there was a nasty smell, we got him home and he'd poohed in his pants and the school didn't do anything about it. When we got home to clean him up it it had everywhere and he didn't know he'd done it. 
I find myself getting fustrated with the diet and the fact he won't try anything new and if he does he makes a huge fuss over it and pretends he doesn't like it so he doesn't have to eat it and wants to spit it out. 
I know that his diet isn't all the autism it is also based on what he gets at his mums house which also fustrates me. 
The same with the toilet I think some of it is him being lazy. 
He loves anything to do with dinosausers and knows pretty much everything to do with them and wants to be a paleontologist when he grows up (his words).
If anyone here thinks I'm wrong with that then please educate me a little more on it then that would help me a lot as I don't really understand it. I know about the social implications and learning issues but thats all.
",http://ehealthforum.com/health/topic116657.html,359361,502
521,Aspergers: Reaching Out,"
I want to tell my story. I don't have Aspergers, but I have become friends with a young man who does. 
Greg came to our college with other freshman in the beginning of the fall semester. He quickly came to our club, The Storytellers' Guild. We're a gaming/anime club, and he probably felt like we all did, that he could finally fit in.
Greg was different from the moment we all met him. One of our members said part of it was due to the fact that he looked like he'd been bullied physically and emotionally on a level most people never reach. Other than that, none of us understood why Greg was so odd. 
We welcomed him at first, but found his limited conversational topics to be annoying an repetitive. His quirky speech habits and physical movements confused us. We're a very open and accepting group, but even we have our limits. We gave him a chance at first, but most of us became impatient and avoided him soon after. 
Shortly after many of us began verbally expressing our annoyance with Greg, a female member of the club stepped in. She said Greg hadn't old her, but she could see that he had Aspergers. She explained that it was a type of autism, and told us the symptoms. It was Greg, 100%. The best thing for someone with Aspergers is to get as much social interaction as possible in order to widen their social abilities.
So we all gave him a second chance. We re-invited him to lunches. We purposely talked to him. And you know what? He's improving! Even in one semester his conversation topics have expanded, haha. I had a conversation with him about something I'd never heard him talk about! 
I'm glad Greg found our club. We are accepting of people above the normal level. Most college students would look at Greg and hear him talk and not even bother. We're nerds, and we're nice  It feels good we've given him a second chance and are helping him to come out of his shell. He WANTS to be around people - that's where Aspergers is different from full autism.
",http://ehealthforum.com/health/topic122668.html,39676,520
522,Aspergers: Reaching Out,"
This made me cry. My bro has aspergers. Thanks
",http://ehealthforum.com/health/topic122668.html,91919,520
523,Aspergers: Reaching Out,"
you should have him join here. I hate the attitude of the modern day person to someone that is ""different"" there is a lack of understanding. IN your case you didnt know that is a different case scenario. I hate how i go to walmart and people are rude to us just because i have a special person with me.
",http://ehealthforum.com/health/topic122668.html,71395,520
524,Aspergers: Reaching Out,"
",http://ehealthforum.com/health/topic122668.html,98083,520
525,Aspergers: Reaching Out,"
darlord i hope my son finds ppl like u guys thats perfect lol i broke down n reliefe for the first time n god knows how long thanx
",http://ehealthforum.com/health/topic122668.html,386615,520
526,Aspergers: Reaching Out,"
I'm a member of the STG and can attest to Greg's improvement.   
I'll be honest, I was ready to chew out some of our members if they were mean to him but I found that people were ready to be patient with him as soon as I told them about his condition. He first opened up to me in private, when we were waiting for other members to come to an event. Greg arrived early so we had a moment to talk. This was when he told me about his high school experience and how I was the first girl to talk to him. Greg had come to me many times before to ask for academic and random advise, so I had talked to him enough times to realize that he had Aspergers. A semester ago he would only talk about Transformers: now he's interested in a variety of subjects. I asked him about his classes and I found out that his lowest grade was an A-!  Greg is a smart, good person and all it took to help him was an invitation to lunch and a few movies. All he needed was to be included and treated with respect.
",http://ehealthforum.com/health/topic122668.html,122752,520
527,Aspergers: Reaching Out,"
Yep! I just had a great conversation with him the other night. He's getting a lot more confident in how he speaks and in voicing his ideas; I've really noticed that once you get him going on something, he stutters less and just says what's on his mind 
",http://ehealthforum.com/health/topic122668.html,39676,520
528,Aspergers: Reaching Out,"
""The best thing for someone with Aspergers is to get as much social interaction as possible in order to widen their social abilities. ""
As an aspie I have to say a big thanks, I was trying to make new friends and haven't much luck so far.
",http://ehealthforum.com/health/topic122668.html,172757,520
529,Aspergers: Reaching Out,"
That is a great story.  I'm so glad he found you guys. 
Making friends is difficult for a lot of people (including myself), but Aspergers puts an extra barrier between the person and other people.  Niisu: It's great that you want to make new friends.  Finding people with similar interests can really make things easier.  Unfortunately, outside of school, there aren't a lot of clubs and groups.  
Also, I disagree with TMJWorld that it is the ""modern"" world that doesn't accept people who are different.  I would say that it has always been that way.  In fact, it is much better than it used to be.  There are a lot more accepting people out there now.
",http://ehealthforum.com/health/topic122668.html,180668,520
530,Aspergers: Reaching Out,"
Although people have a them-and-us mentality it's not as bad today, regarding ANY subject as it used to be. Here in Ireland for example Catholics and Protestants were shooting each other for centuries, now the hostility is between Catholics and atheists and the war is fought yes, still with relentless insults but without guns. Now that's real progress (or is it backwardness that we Irish just copy other people's culture while neglecting our own? Anyway, that's another story.) Sorry if this post is a little off-topic.
",http://ehealthforum.com/health/topic122668.html,172757,520
531,aspergers and bipolar?,"
sorry wasnt sure where to put this. can you have both aspergers and bipolar at the same time? i am curious. i have been diagnosed with aspergers but my psych doctor things i may hae a mental illness too. and i know i have had the signs of one but am curious if aspergers could also be bipolar
",http://ehealthforum.com/health/aspergers-and-bipolar-t282111.html,320049,530
532,aspergers and bipolar?,"
I have Aspergers and Bipolar II. It is more than a mental illness in Manic or worse Mixed cycles. 
Both ASD and BP have most comorbidities with Anxiety Disorders. 
ASD, BP and Schizophrenia have been believed to be wrongfully dianosed many times for each other. Still today there are mistakes, i was given medication inducing Mania several times before diagnosed with BPII.
",http://ehealthforum.com/health/aspergers-and-bipolar-t282111.html,363120,530
533,aspergers and bipolar?,"
oh i see. thanks for answering. yeah my doctor doesnt think i have bipolar as well but somedays i wonder
",http://ehealthforum.com/health/aspergers-and-bipolar-t282111.html,320049,530
534,Fatigue and facial tingling?,"
This is related to something that I've had since I was a kid, its something that I've been aware of but never been able to pin down. I'll often have times throughout the day have my mental energy hit a wall. Standard response is that's normal, it happens to everyone. I worry though because it seems to impact my functioning and hit perhaps thicker for myself than most people I know. As of my early 20's especially forcing myself through it, I often get to the point where my forehead will start tingling from this situation - it's happened more and more often, as far as I can tell its the result of pushing myself farther than I should be going and this sensation typically goes away with rest. The real problem is that on some days I can get this point simply from reading a few paragraphs, other times when I need to lay down and close my eyes I'll feel like I'm expending more mental energy just being conscious than I have to budget. Needless to say when this does happen it impacts my work performance significantly, some days being better or worse than others. Occasionally in the past several years I've had times where this tingling would wrap my entire head, typically on these days I felt completely spent - like I could barely think about anything from start to finish. A bit more background on my health - I was diagnosed PDD-NOS when I was 11, I do have autistic traits although they aren't nearly as outward as they once were. I'm currently 31, the only other health considerations I have are hiatal hernia (maintained with Prilosec), I've also had life long sleep issues for which I take melatonin on a regular basis, I average 6 1/2  to 7 hours of sleep per night.
I find myself often wondering at this point what this is a sign of: whether I have an additional health issue that's gone undiagnosed (I talk to other people with Asperger's/PDD-NOS/autism on this - few can relate) or if perhaps if I've just stretched myself passed what my nervous system can deliver? I'm trying to figure out where to go with this as I realize that I'm at a point where I need to make a decision going forward on this - either in regard to medical attention or change of lifestyle if its something that can't be resolved. 
My question, if this is unlikely to be something that stems directly from my previous diagnosis, where would I want to look first to get this looked at further? If this is an autism related issue is there any medicine, supplement, or set of general health practices that helps to reduce this effect?
",http://ehealthforum.com/health/fatigue-and-facial-tingling-t284684.html,375493,533
535,Fatigue and facial tingling?,"
I'm glad I read your story. There is some wonderful developments on a very prevalent antioxidant that works on every part of your body within your cell.
Have you heard of Glutathione? And if so what have you heard?
",http://ehealthforum.com/health/fatigue-and-facial-tingling-t284684.html,379907,533
536,Fatigue and facial tingling?,"
Nothing actually. I had the chance to see some articles, it would be a pretty major find if its everything people are touting it to be.
",http://ehealthforum.com/health/fatigue-and-facial-tingling-t284684.html,375493,533
537,Vote for the WPI to get funds to study diseases including Autism,"
Hi to you all, 
I'm a patient and have something that is indeterminable between Fibromyalgia and ME/CFS (or perhaps both...). 
I would ask you to please vote for the ""Whittemore-Peterson Institute"" in the following contest, to help them gain significant amount of funds for research. The ""Whittemore-Peterson Institute"" is a non-profit institute based in Nevada that was established by the parents of a girl who has ME/CFS for decades. It is an institute that is focused on exploring the causes and potential treatments for neuroimmune diseases. Naturally, it focuses currently mainly on ME/CFS, but they also study other neuroimmune diseases, including Autism (and Fibromyalgia, Gulf War Syndrome, atypical MS, chronic Lyme Disease etc.). Currently the institute does not get money, or enough money, from the government, and its work is based on donations - and due to lack of money they cannot study right now some things that they want to study. The institute is participating these days in the ""Chase Community Giving"" contest - a contest that it's winners win prizes that are between tens of thousands of dollars and 500,000 dollars. The contest is now at its second and final round, where the prizes are significant. Please, please vote for the institute, as the money recieved in this competition may help people with Autism too (not to mention that there are many ME/CFS patients who have autistic children - and that might mean that finding something about one disease can help patients with the other disease). In order to vote for the institute, you should have a facbook account (if you don't - you can open one for free, and you don't have to share your real details there) and then you shell do two very quick things: 
1) Click on the following link and click the ""like"" button at the top of the page: 
chasecommunitygiving.contextoptional.com/ 
2) Click the following link and then click ""Vote & Share"": 
tinyurl.com/wpiround2 
And that's it - you have voted. Another thing that would help tremendously is if you'd ask your friends, family, facebook friends, email contacts etc. to vote. So if you can - it might help a lot. 
Some more about the Wihttemore-Peterson Institute (or WPI): Its target is to gain knowledge and find effective treatments for patients with neuro-immune diseases, such as ME/CFS, Fibromyalgia, Gulf-War Syndrome, atypical MS and Autism. What they are going to do is to open a practice there, with doctors carefully selected, and to use the knowledge gained by the doctors and patients, and the knowledge gained by basic research, to do ""translational research"" - turn it into things that you can use in the clinic - such as drugs and also biomarkers. In late 2009 the institute published a study in the most prestigous scientific journal in the world - ""Science"" - in which they found a retrovirus that was first found in 2006, named XMRV, in 68% of 101 ME/CFS patients, as opposed to 3.7% of 218 healthy people (controls). With additional tests they even showed that 98% of the 101 patients had evidence for infection with XMRV. Since then, there have been studies that did not find XMRV, in patients or controls, and a study by the NIH and FDA that found a very closley-related groups of viruses (named PMRVs) in 86.5% of ME/CFS patients, as opposed to 6.8% of the healthy controls. 
XMRV is the third known human retrovirus - the other two are HTLV, which causes leukemia, lymphoma, and a neurological disease, and HIV, which causes AIDS. Before XMRV was found in the blood of ME/CFS patients, it was also discovered in tissues from prostate cancer patients (significantly more in patients than in controls). There is also some unpublished work (just the results are known) that shows a connection of XMRV to breast cancer. Other, very small studies (included a small number of patients), that are unpublished, have also showed a connection between XMRV and: Fibromyalgia, Autism an atypical Multiple Sclerosis, and I think that also Gulf War Syndrome. If XMRV causes diseases, there are four existing drugs, which are today used to treat HIV carriers, which have been shown to be effective in vitro (in the laboratory, ""in a test tube"") against XMRV - and also 4 medicinal compunds that are in develope for HIV and have been shown to be effective in vitro against XMRV. So, if XMRV is found to be the cause of a disease (or more than one disease), there is a good potential that patients would be able to get good treatments for their disease within the near future. It is very important for a disease like ME/CFS, which have no drug approved for, and is also improtant for other diseases that would be found to be caused by XMRV. There is some interesting data from an oncologist which has ME/CFS and was found some years ago to be sick with Chronic Lympocytic Leukemia: He got tested for XMRV (those tests are currently for research, and are not yet approved by the FDA), was found to be positive, and then started taking two antiretroviral drugs that were shown to be effective against XMRV in vitro. He experienced some relief in his symptoms, and his measurements (from blood tests) - both of ME/CFS and of Chronic Lympocytic Leukemia, got significantly better. You can read about it here, in a blod of another doctor who has ME/CFS, and she and her daughter (who also has ME/CFS) begun treatment with three antiretroviral drugs (shown to be effective against XMRV in vitro), and although none of those three people got healthy, they all feel significantly better: 
treatingxmrv.blogspot.com/
Right now, the whole XMRV issue is in big debate, with scientists from both sides presenting their arguments - but what's important to know is that on the side that supports XMRV there are scientists with very big names - such as Dr. Francis Ruscetti, the discoverer of the first known human retrovirus, HTLV-1, and Dr. Harvey Alter, the discoverer of Hepatitis C and of Hepatitis C Virus. So, in spite of the debate - which is a big debate - there is a huge potential here, and the Whittemore-Peterson Institute is doing an enormously important work regarding XMRV, but the problem is that it is running out of money - they don't have money for many things that they would like to do, and that would help the dozens if not hundreds of millions of people around the world. Therefore, the prizes that they can win in this contest are important - and those prizes can make the difference in people's health. 
So, you would help us a lot if you'd vote for the Whittemore-Peterson Institute, and you can also help yourself, since one of the interest areas of the WPI is Fibromyalgia. Anyway, millions and millions of patients around the wourld would be most thankful if you'd help. 
Although the message I wrote might look as if I took it from somewhere - I did not. I am a patient. You wouldn't believe how many sick people can love scientists, when the scientists are doing everything they can in order to help them (and they can love them even much more when the scientists are not only trying, but also succeeding). It was said that ""there are 17 million ME/CFS patients around the wrold, and they have all contacted Dr. Mikovits (which is the research director of the Whittemore-Peterson Institute)"". I'll tell you, from my own experience: There are really many many many patients that contact her, mostly through email, and the amazing thing is that she answers everyone, in a personal way, and most of the times very quickly. 
The people in the Whittemore-Peterson are truely angels. And for them to be able to do the best work possible, they need research money (because the tests, the equippment and everything cost a lot of money, which they currently don't really have)...
",http://ehealthforum.com/health/vote-for-the-wpi-to-get-funds-to-study-diseases-including-autism-t283057.html,372468,536
538,Vote for the WPI to get funds to study diseases including Autism,"
Please can you Research this Dr.Robert Keller a Md, MS, FACP, who has broken ground on something so prevalent in Autism and so many other facotors in relation to what we are challenge with.
Have you heard of a natural antioxidant that your is the only one your body makes Glutathione? this is huge!
",http://ehealthforum.com/health/vote-for-the-wpi-to-get-funds-to-study-diseases-including-autism-t283057.html,379907,536
539,Florinization of Water linked to Autism in Children,"
Florinization programs instituted starting in the mid 1900s have been conclusively linked to the increase in autism and other cognitive disorders in children in recent decades.  Does anyone have any more information about this?  What are the risks to my baby?  My husband and I have both lived in areas where the water was fluorinated by the government for years and grew up drinking fluoride water and using the dental rinses administered by our health care professionals.  Does anyone know of any studies that have been done to show the incidence of problems?  I am in my second trimester.  Is there any supplements (prefer holistic/natural) I can take to lessen the risk?
Thank you,
Peg
",http://ehealthforum.com/health/florinization-of-water-linked-to-autism-in-children-t281107.html,368673,538
540,Florinization of Water linked to Autism in Children,"
Here are some excellent resources on eHealthForum which may help you:
Autism and eating disorders
Autism and Multiple Sclerosis
Autism Myths
Autism and eating disorders
Health Care Insurance Question
Autism and Ipads
What is autism?
",http://ehealthforum.com/health/florinization-of-water-linked-to-autism-in-children-t281107.html,341250,538
541,Aspergers Syndrome,"
Hi.
My bf has Asperges Syndrome. 
he is the only autistic person i have known, so its alittle difficult.
There are certain things he does sometimes, and i feel i dont have the right to be annoyed, as it could be because of his autism.
I have looked it up, and it's usually in alittle too much depth 
Im just wondering if anyone could give some brief sypmtoms of it.
",http://ehealthforum.com/health/topic124235.html,121384,540
542,Aspergers Syndrome,"
Sure- my bro has it. 
First of all, he doesn't really have ""autism"", he has a syndrome which is on the autism spectrum. Autism is a different diagnosis. Individuals with asperger syndrome often are socially awkward- it may be hard for him to relate to others because he doesn't pick up on social cues that are obvious to the rest of us. They also may have unusual interests- by bro, for example, is incredibly interested in birds and everything he does seems to revolve around birds. They may have some repetitive movements such as tapping or hand motions, and they be impulsive and seem ego-centric at times. They often have trouble with change. They do not necessarily have any deficit in cognitive ability or language (their intelligence and language ability are similar to the average population).
Many people with asperger syndrome are also diagnosed with ADHD, depression, and anxiety. Many of the social symptoms can be dealt with by social skills training and behavioral coaching, teaching children how to get along in social situations and fit in better. Also, getting involved in a person's ""special interests"" can help you to connect.
Some things he does may annoy you- but perhaps you can tell him exactly hat he is doing that bothers you and ask that try not to do it? He probably has no idea it annoys you and would be happy to accommodate his behavior if you tell him (kindly, of course)
",http://ehealthforum.com/health/topic124235.html,91919,540
543,Aspergers Syndrome,"
agreed georgia. I get annoyed too. i gently tell them that its bugging me and they say sorry and stop it. patience is key. and yes do get involved in what he likes to do.
",http://ehealthforum.com/health/topic124235.html,71395,540
544,Aspergers Syndrome,"
Hi, I have AS myself and I just thought I'd let you know maybe if he was diagnosed later in life (most AS diagnoses are in childhood) then it will be harder, I was diagnosed at 17 and it is hard for me to know what things I do are AS and what things are normal.
If he does something that is obviously not normal let him know - it will help him to stop doing it or change what he is doing.
",http://ehealthforum.com/health/topic124235.html,123989,540
545,Aspergers Syndrome,"
I would recommend you look up aspergus syndrom in wikipedia  It is very helpful, 
I also have Aspergus Syndrome and i find i do spontaneous things and then i lose interest in them after a while. I also found when i was at school id be very unfocused with work and more focussed on my hobbies and gfs and other things.
What kinda things does he do that u are worried about?
",http://ehealthforum.com/health/topic124235.html,126088,540
546,Aspergers Syndrome,"
unforutunately though wikipedia doesnt hold all the information on it. or how to deal with it. i do love wikipedia though
",http://ehealthforum.com/health/topic124235.html,71395,540
547,Aspergers Syndrome,"
The NIMH website usually has really good info. I'm not sure about their coverage of asperger's, but I've found really good articles for other things on there.
",http://ehealthforum.com/health/topic124235.html,91919,540
548,Aspergers Syndrome,"
my brother has as too. you have to have a lot of patience. its hard for him socially. he is incredibly smart, just has problems getting it from his brain to the paper or out of his mouth, so it looks like he's stupid and is failing his classes.
my advice would be to tell him what bothers you, but you in turn have to agree to work as well.
",http://ehealthforum.com/health/topic124235.html,126904,540
549,Aspergers Syndrome,"
Aspergers 
Hi there
Aspergers is another name for autism, and the cause of autism has been isolated.
A Florida researcher and his co-workers and colleagues have identified a milk protein, casomorphin, as the probable cause of attention deficit disorder and autism. They found Beta-casomorphin-7 in high concentrations in the blood and urine of patients with either schizophrenia or autism.
The main protein in cow's milk is casein. This protein breaks down in the intestine to produce a peptide casomorphine, an opiate. Another researcher found that casomorphin could cause or aggravate the symptoms of Aspergers or Autism.
Another researcher wrote; ""The quantities of these compounds, as found in the urine, are much too large to be of central nervous system origin.
The quantities are such that they can only have been derived from the incomplete breakdown of certain foods.""
Allergies causes incomplete breakdown of foods.
And dairy is the most allergenic substance in the human diet.
No other animal suckles from its mother after infancy
Ban dairy from your house!
Zinc is an essential nutrient for the glands and as the brain consist out of half a dozen glands Zinc could certainly improve brain function. Perhaps sufferers  would benefit from a zinc supplement.
Good luck
Kinetico
",http://ehealthforum.com/health/topic124235.html,176832,540
550,Aspergers Syndrome,"
Grrrrr!!!! I keep reading these posts by people who don't know anyting about it!!! Unless you have Asperger's you don't really know whta it's like. ""Perhaps sufferers would benefit from a Zinc supplement""  *rolls eyes*... Who's to say we suffer from Asperger's disorder? I don't consider myself disabled at all! I am differently abled! I have a 155 IQ. I was able to study Violin, Viola, and Cello all at the same time for a year and be at the sme level as the high school students when I was in 5th grade! I can recite a story back to you word for word. I can remember what you were wearing and the first words that you said to me when we first met 10 years after we meet. I love having Aspergers.... I am a rarity among the rare... I am a female Aspie (when only 1 in 10 of people with Asperger's are female) and I am left handed to boot. My Asperger's helps with the analytical side of it and my lefthandedness helps with all my creativity! I can do anythingI put my mind to!
To understand a bit better here are some links....
http://www.aacap.org/cs/root/facts_for_fam
ilies/aspergers_disorder
http://www.mentalhealth.com/dis/p20-ch07.h
tml
http://books.google.com/books?q=Asperger+d
isorder&source=in&ei=s8crS_DeF8GXt
ge58fSSCQ&sa=X&oi=book_group&c
t=title&cad=bottom-3results&resnum
=11&ved=0CD4QsAMwCg
Please do not make assumpitons aout anyone with Asperger's Disorder. Just like everyone else, we are all different. Don't treat us like a text book. Some of us are very passionate about some things... Don't make fun of the passion your signifigant other has about anything. One of mine was Mythology my senior year of high school. I ended a relationship because he teased me about it. My next thing that I became facinated with was the promiscuity of early eras which led to my facintion in finding more about todays sexual promiscutiy and the psychology behind it.  My ex is kicking himself now. Who wouldn't want a creative intelligent girlfirend who is sexually curious while still being fairly innocent? My current boyfriend never pressures me and never teases me. don't hurt your other because it may come back to bite you in the ""you nkow where""....
",http://ehealthforum.com/health/topic124235.html,240923,540
551,Aspergers Syndrome,"
I hate having it (although it looks a lot more like Autism that AS).At school there was a girl with downs syndrome who coped better than me yet people say if you look normal,then you are.
When I was 14 I had sadistic teachers,so when I was terrified of stuff,they'd purposely drag me into those situations and I ended up so distressed I was destroying myself and getting worse and worse by the day.The other kids saw how bad I was so they started bullying me by purposely using situations to make me more terrified than I already was and laughing at me.Yet what gets me is if I LOOKED as slow as I was,the teachers wouldn't have let it happen,they wouldn't have dreamt of being sadistic and many would've intervened,but oh...I forgot,it doesn't matter how much mentally challenged people suffer.You have to look downs or something.
(P.S AS people aren't slow.I mean people who are actually mentally impaired and stuff).
And if you look the part,you don't get bullied either.
",http://ehealthforum.com/health/topic124235.html,119290,540
552,Aspergers Syndrome,"
Catonia, you are  so very right!  That was how school was for me, with the ""adults"" being the worst instigators of all.  It was terrible for me, abused in every situation cause I looked fine on the outside.  Now my poor son, (21 now) certainly gets a lot better treatment at school than I did (big, BIG changes in special education!) but he still is sooooo tormented by people because he has no physical indicators on the outside showing autism as part of his insides!  Lord of the Flies was one of the most meaningful social commentaries ever as far as I am concerned!
",http://ehealthforum.com/health/topic124235.html,367743,540
553,hyperlexia and mild autism,"
Is there any direct relationship between hyperlexia and mild autism?  Is there any common symptoms between them?
If a child has both hyperlexia and mild autism, what can we do to help them?
Thanks a lot!
",http://ehealthforum.com/health/hyperlexia-and-mild-autism-t278682.html,363619,552
554,hyperlexia and mild autism,"
Here are some excellent resources on eHealthForum which may help you:
Autism and eating disorders
Symptoms of anxiety and stress , floaty head feeling
Autism Myths
Autism category ?
Autism and eating disorders
Autism and Ipads
What is autism?
",http://ehealthforum.com/health/hyperlexia-and-mild-autism-t278682.html,341250,552
555,GF/CF Diet---does it help Autisim?,"
=======================================
who has tried the GF/CF diet?
and has it helped Autusic kids?
----------------------------------
Did you do it 100% or to what degree?
======================================
",http://ehealthforum.com/health/gf-cf-diet-does-it-help-autisim-t275586.html,356201,554
556,GF/CF Diet---does it help Autisim?,"
Here are some excellent resources on eHealthForum which may help you:
Autism and eating disorders
Autism and Multiple Sclerosis
Diet
Autism
Autism Or Just Shy ?
Autism and Ipads
What is autism?
",http://ehealthforum.com/health/gf-cf-diet-does-it-help-autisim-t275586.html,341250,554
557,Uncertain where to post this inquery,"
As most can interpret from the title, I'm not sure where to post this, but I think I may have some form of either a genetic or developmental issue.
I'm in my mid-twenties, but my physical appearance is that of someone in their mid to late teens. I'm sexually undeveloped, having no real impulses of a sexual nature.
Mentally speaking I'm very intelligent, my IQ qualifies me in MENSA, but I maintain some decidedly childish preferences, such as still being hooked onto Saturday morning cartoons and giggling like a child over some insignificant matter. I also have an extremely active imagination that runs away with me.
Socially speaking my relations to other people can be described as strange. People typically need an open mind around me mainly because I seem unable to determine what other people may view as appropriate as far as conversational topics go.
When I was younger one of my aunts (who is a doctor) believed that I had a form of autism. I'm not sure which form it was that she believed I had, but I was never officially diagnosed.
",http://ehealthforum.com/health/uncertain-where-to-post-this-inquery-t272418.html,350093,556
558,Uncertain where to post this inquery,"
Here are some excellent resources on eHealthForum which may help you:
Autism and eating disorders
Autism and Multiple Sclerosis
Autism Regression And Posibly Seizures
Sexually Active
Sexually active 15 year old
Autism and Ipads
What is autism?
",http://ehealthforum.com/health/uncertain-where-to-post-this-inquery-t272418.html,341250,556
