post id,title,text,href,user id,mother post id
860,nephew shows signs of autism,"
        Some of the behaviors you describe in your follow-up response (lack of eye contact, repetitive play behavior, lack of social interaction, and a resistance to changes in routine) are consistent with Asperger’s disorder, which is characterized by restricted and repetitive patterns of behavior and activities with no significant delays in language acquisition. 

I recommend you tell your sister your concerns, noting that some of her son’s behavior may be consistent with a diagnosis of Asperger’s disorder. If she expresses concern also, you could recommend that she seek the assistance of a qualified professional who specializes in the diagnosis of Pervasive Developmental Disorders. This will provide her with an accurate diagnosis for your nephew and lead your sister to identify appropriate services for her son. You could also recommend to your sister that she could contact a Board Certified Behavior Analyst, who could assist her in developing a curriculum for increasing appropriate social interaction and play behavior. Please visit the website of the Behavior Analysis Certification Board (http://www.bacb.com/) where you will find a directory of service providers. 


    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/nephew-shows-signs-of-autism/show/926692,user_702033,860
861,nephew shows signs of autism,"
        You need to provide more information about your nephew to the experts on this forum.  Does he talk? Does he go to pre-school and how does he do there? does he have good eye contact? does he play with his toys in a normal way? how does he do with other children? does he know his ABCs?  depending on your details, the Expert might be able to guide you.  Just because he is not affectionate, does not mean that anything is wrong with him.  Regarding his dislike for tags and wrong socks, he might have some sort of sensory integration disability that needs to be evaluated and treated by an Occupational Therapy Specialist.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/nephew-shows-signs-of-autism/show/926692,user_790452,860
862,nephew shows signs of autism,"
        He seems to interact with other children pretty well,as for ey contact he does seem to have a problem making eye contact,as far as toys he seems to stare at them and twirl them for long periods of time.He is going to preschool and has had problems as far as standing up when he is not supposed to,and talking out of turn.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/nephew-shows-signs-of-autism/show/926692,user_874096,860
863,nephew shows signs of autism,"
        Thank you Dr. Roscoe,I appreciate the info,I am just so apprehensive about approaching my sister about this issue,but I will definately take your advice and will give her the web address
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/nephew-shows-signs-of-autism/show/926692,user_874096,860
864, extremely unruly 7 yr old boy,"
        Hi Jessadia,

It sounds like you are having a pretty difficult time with your son at home.  Before giving you any specific advice, I’d like to suggest that you try and obtain the help of a Board Certified Behavior Analyst (BCBA), as they can provide you with professional help in assessing why he is showing these problem behaviors and how to safely reduce them.

It’s great that he is doing well as school compared to home, and that suggests that something is happening differently at school than at home. It may be helpful to set up a chance to observe him at school and/or talk to his teachers about what they do to address his behavior at school – both in terms of supporting good behavior as well as addressing problematic behavior.  You may be able to adapt some of their strategies to home.  In the meanwhile, I’d suggest that you continue to supervise him around other children and pets and implement consistent rules. 

In terms of your question about autism: there is no way to diagnose without seeing the child directly – I suggest you take him to see your pediatrician and explain your concerns.  A diagnosis of autism usually follows when the child shows a delay (or sometimes regression) in communication skills, limited interest in social contact, and possibly restricted interests or some repetitive movements (flapping hands, tapping, etc.).  Problem behavior like you described sometimes occurs in individuals with autism, but alone doesn’t mean your child has autism.

Finally, the question if medication is one that should be directed at your pediatrician.  Quite often, a BCBA can help you assess and reduce problem behavior without the use of behavior-altering medications, but if you feel that medication is appropriate, you should speak with your doctor. 

Best of luck to you,
Jessica

    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/-extremely-unruly-7-yr-old-boy/show/928052,user_702031,864
865,Help and Explanation of Autism,"
        It sounds as though your niece is ahead of the norm for language development. In fact, based on your description alone, I would not have any concerns about her development. But, I do recommend that families share all developmental concerns with a qualified professional because it is vitally important to intervene early. An autism diagnosis is made based on delays in language and social development and the presence of repetitive behavior. I am a little concerned that her doctor suggested autism based on head size. Perhpas her family should consider meeting with one or more additional pediatricians.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Help-and-Explanation-of-Autism/show/924968,user_340688,865
866,Help and Explanation of Autism,"
        I never heard of small head size being an indicator, either.  As a matter of fact, both my daugther & husband have big heads and have Asperger's.  9 months does seem a little young for a diagnoses.  Obviously, if she isn't talking, you will want to explore all possibilities until you find an answer.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Help-and-Explanation-of-Autism/show/924968,user_347888,865
867,Help and Explanation of Autism,"
        9 months is early to determine the reason that she is not talking.  Does she look at you or anyone that calls her name? By this I mean: does she look and make eye contact when your call her name?  Does she play pick a boo, smile and look at your face/ eyes? does she clap? I am not an expert, but I read somewhere that the earliest test for autism is that the baby does not turn when you call out his or her name.  If the pediatrician is worried about autism, he should refer your sister to a child development specialist.  The earlier you start intervation for speech and social skills the better in the long run for the success of the child. Good luck.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Help-and-Explanation-of-Autism/show/924968,user_790452,865
868,Help and Explanation of Autism,"
        Thanks for your comments.  She is still talking, but not as much as she was.  She said dad again the other night and she is in this phase where she waves all the time and say hey.  She does turn and look at you when you call her name.  The only time she doesn't is when she is fixated on what the dog is doing and then you have to tap her on her shoulder to get her attention.  She is constantly smiling...especially if she thinks you are taking her picture.  I think the pediatrician is jumping the gun, but I'm no doctor, nor is my family, so what is a person to do?
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Help-and-Explanation-of-Autism/show/924968,user_143123,865
869,Preschool eligability under special needs denied today for child with PDD-NOS,"
        I would definitely recommend that you seek assistance for your daughter's vomiting and feeding difficulties. Many large hospitals in urban areas have pediatric feeding programs that offer assistance. As you noted, many feeding issues begin with medical problems (e.g., reflux) that make it uncomfortable for children to eat. Feeding is then complicated by behavioral issues in that the child is motivated to avoid eating and may learn to escape meals and other unpleasant events through tantrums and other forms of refusal. Comprehensive medical and behavioral interventions are highly successful in these cases. It may be good news that the school feels that your child is doing well. If there are signs that this is not true, you should continue to advocate for the services that your child needs. If it appears that she is doing well at school, it would be useful to get services for the problems that you are seeing at home and to figure out what may be promoting positive behavior at school. It is not uncommon for children to behavior very differently at home and school. This does not mean that teachers or caregivers are to blame for the behavioral difficulties. Good communication can increase the likelihood that both parties understand what is working and not working so that the child is best served.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_340688,869
870,Preschool eligability under special needs denied today for child with PDD-NOS,"
        I am the mother of an 8 year old boy on the autistic spectrum.  He is high functioning and goes to a school that is a mixture of those on the spectrum and mainstream children.  He went to a mainstream only school to begin with and he wasn't diagnosed until he was 6, although I had raised a number of concerns from about age 3.
I've also gone over onto YouTube and have looked at your videos.
In my opinion she is showing autistic characteristics and also alot of sensory issues.
From your post I presume she has a diagnosis of PDD NOS?  What part of the diagnostic criteria for an autistic spectrum disorder did she fail on?
I am in the UK, and the definition of 'education' in the UK is not limited to just reading and writing.  It includes social interaction and play skills, life skills, emotional regulation and anxiety regulation etc.  
So, in short, I disagree with the school.
Is she in a mainstream school?
Just because a child is not showing inappropriate or disruptive behaviours, does not mean they don't have needs.  If your child cannot play with other children she has a need in that area that should be met with a programme from a speech and language therapist.  She should be going to a Social Skills Group, she should have adult support during playtimes and dinnertimes and she should be being taught how to initiate social interaction (as a starter) and play and the adult on the playground should be helping her to use the skills she has learnt on how to initiate from the SALT.  Those targets and how they will be met should be in her IEP, and it should be monitored and recorded how she is doing with this skills.  And that is just one aspect.
She is showing alot of sensory behaviour.  Covering her ears in the bathroom, making sure it doesn't involve a shower (many have tactile problems and showers may actually hurt them).  The bathroom has a different acoustics.  She vomits easily.  She flaps and spins.  She has a body movement she does rhythmically using her upper torso.  She should be assessed by an Occupational Therapist and a programme put into place on how to help her with these issues and what kind of environmental adaptation she needs to cope in school.  It maybe that in school she has less problems.  But she needs to be assessed for that to be certain and to ascertain what it is in the home or school environment that she likes or cannot cope with.
I would also recommend a book by a woman called Olga Bogdashina called Sensory and Perceptual Differences in Autism and Aspergers.  There is a caregivers questionnaire at the back of it that you can complete to get a sensory profile of your child.
As children typically find visual information helps them understand, you could make up a daily timetable for home which shows in picture form what she is going to do on that day.  As she is verbal start to ask her about what is upsetting her.  For example, in the bathroom, ask her ""is the noise from the water hurting your ears"", or ""does it hurt your skins when you have a shower"".  Whatever she tries to avoid ask her a direct question, not an open ended one.  Don't ask her 'why', she's too young and may not even know why herself.  She appears not to like soap, ask her ""does the smell of the soap bother you.""  ""does the soap make your skin feel itchy"". etc.  You might get some surprising answers.  But just believe whatever she says is a true experience for her.  I have sensory issues myself, and I am not on the spectrum.  But I have auditory processing difficulties, CAPD, touch oversensitivities (If someone touches me I can still feel it for minutes afterwards, some touch hurts), I cannot wear tags in clothes or wear man made fibres, I cannot bear certain smells to the extent that I will vomit or have to leave the building or bus.  

    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_470168,869
871,Preschool eligability under special needs denied today for child with PDD-NOS,"
        Sensory issues are different to OCD behaviour.  In OCD the person/child feels compelled to do certain rituals because they feel that something bad will happen if they don't do them.  With sensory issues we actually receive and translate the incoming sensory information differently.  So a child insisting on certain clothes (or tags removed) (or long sleeves/trousers) (or short sleeves/short trousers) (or must always wear shoes and socks) or (must never wear shores and socks) is not OCD if they want (or don't want) those clothes because the fabrics are tolerable (or intolerable) to them.
My son had some similar behaviours at around her age.  He used to vomit like a reflex action when he got anxious or upset.  It could happen in seconds.  It could be around me turning off the TV, or saying we were leaving the house, or telling him no.  It did stop just before he started school.  But up until then we had to try to distract him as soon as he started to gag, which sometimes included singing or clapping or dancing around!.  Mostly we just cleaned up the sick and changed him.  It happened that fast.
He very rarely flaps, but he did used to spin and run or walk round in circles.  He used to like ripping up newspaper.  He didn't line things up.  He did play with parts of things.  He was okay with changes in routine.  But he needed his expectations to be met, and if something was not as he expected it to be he would get upset and vomit or throw a tantrum.
He's now 8 and much much better.  Especially since I moved him to a school that has experience and expertise in autistic spectrum disorders.  I also got private reports and went to an Educational Tribunal and got every provision we have proved he needed.  
What you need are reports that actually give written evidence of what your daughter's needs are and what is recommended against those needs.  I found it impossible to get anyone in the education or health service willing to carry out any assessments.  I can only put that down to funding and the fact that the more needs they find the more money they have to allocate to your child.  
But there are eductional laws, and you would be wise to find out what any school is required to do by law to meet a child's needs.  
The school seem to be just looking for bad behaviour.  That isn't always the case.  I know of autistic children who just follow the rules at school (because  they love the routine), they get annoyed at other children making a noise or not paying attention.  They want to just sit and learn.  Yes they are model pupils, but it is because how autism affects them.  
My son isn't like that, he hates school, because he does find it a struggle.
Has your daughter been assessed by a Speech and Language Therapist?  She sounded quite verbal on the tape which is good.  However is her receptive speech as good as her expressive speech?  Is she a concrete literal thinker.  Can she hold two way conversations or does she give an unrelated answer to questions that are directed to her?  Does she have language processing delays or difficulties following verbal instructions?
If she has a diagnosis, and if you are happy with that ie. PDD NOS and not Autistic Spectrum Disorder.  Then you need to know exactly what her speech and language skills are as well as her social skills and play skills.  It maybe that she is okay academically in school, but does not know how to interact.  If that is the case the SALT needs to work on that area.  However, she may find academic stuff hard because as they get older they have to use learnt information and manipulate it to apply the concepts into different situations.  Many children struggle with that.  So she might do okay in the infant years, but start to struggle at around age 7+.  Can she read and write and understand numbers?  Has an educational pscyhologist assessed her cognitive ability and her emotional and anxiety regulation.  Can she recognise emotions in others.  Does she have one to one correspondence with numbers.  Is she learning the alphabet and phonics.  Is she motivated in the class.  
Sometimes children appear to cope in school, but bring all the anxiety/stress and frustration out at home.
If it was the other way round, ie. problems in school and perfect at home, how would school like you to refuse anything they suggested because she was okay in the home environment?
If school are refusing support, do you have reports made by the SALT and Educational Psychologist that names her needs and recommends how she should be supported.  Can you go back to her paediatrician and ask for a referal through health to a multi disciplinary team assessment?
You can also get private reports done.  If you do they are much more thorough, but they cost about £1500 per report.  If you do go down that route you want professionals who are independent and who don't work for the health or education services.  You want them to have experience of autistic spectrum disorders, and also experience of being called as expert witnesses at Educational Tribunals.  An independent professional will write a report that states what your child's needs are (irrespective of what is available in school).  Once you have written evidence of that need, by law (in the UK, at least), the school has to provide that level of support and if they don't have it the local educational authority has to fund that extra provision.  

    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_470168,869
872,Preschool eligability under special needs denied today for child with PDD-NOS,"
        Hi -
You should be happy that your child is doing so well.  The best for the child is to be integraded with other children without disabilities. She will learn from them.  I would just work closely with the teacher and make sure that all is going smoothly.  If not, you can always call an IEP meeting.  Maybe your daughter is out growing her issues.  There are children that in Pre- School show symptoms on the spectrum but will outgrow them.  Just work closely with the school and make sure that you understand how your child is performing.  How is she doing in Pre-school? does she behave? does she talk to other children?  I think that it is always in the best interest of the child with minor disabilites to be fully integrated in a regular classroom.  Later if she is having social issues you can always request that the school give her a social skills class. Good luck.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_790452,869
873,Preschool eligability under special needs denied today for child with PDD-NOS,"
        There are big disagreements around inclusion.  Some for, and some against.  If your daughter is on the spectrum that means that she DOESN'T learn from other children or family members.  That is what autism is.  Having said that, these children do have to be able to function in a world where most of the people are neuro typical.  And at primary level children are much more forgiving.
You say that she isn't playing with other children, and that is what it showed on the video you posted on you tube.  She is either unaware of other children, or does not know how to initiate and sustain play.  No matter how long she is with other children she will not learn these skills simply by being in close proximity to other children.  
I am not anti inclusion.  My son is in a school that is a mixture of those on the spectrum and mainstream children.  The best school I have ever been to was aspergers and high functioning autism only, but the chances of me getting my son in there are practically nil.
Other conditions or disorders do well in mainstream because those children learn in the same way even though they may be delayed etc.
Children on the spectrum are totally different and there is no evidence that being in a mainstream environment is of any benefit to them.  Infact as they get older and are self aware, they recognise that they are different and have difficulties but they don't know 'what' is different about them or 'how' they can bridge the gap.
As an adult, I know that my son will not be mixing with other mainstream adults because he isn't interested or motivated by the same things and he doesn't have the social skills or language skills for them to accept him even if he wanted to be part of that group.  He won't be going to pubs and clubs because of the sensory issues involved with that.
On a comparative level with other children on the spectrum your daughter may be doing well.  But her difficulties are not minor and the gap between her abilities and her peers will widen.  But, even if you consider only the social side of things, the school should be meeting that need and not fobbing you off.  It is the responsibility of the SALT and the school to meet those needs.  If you don't fight for it, it won't happen.  And a year down the line she will be showing no improvement in those areas and you will be a year behind in therapies.
Don't play the waiting game, that is what they want, it doesn't cost them money.  Get the supports and provision in place.  If she does develop and gain these skills and doesn't need the support and therapies anymore it can be withdrawn.
If they don't support her during playtime, and she is by herself and not joining in, then in what way is she being included?
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_470168,869
874,Preschool eligability under special needs denied today for child with PDD-NOS,"
        Thank you for all your wonderful advice!!!  I should clarify, she has had no schooling thus far, no IEP yet.  She was at school for 3 days for her evaluation in an integrated classroom, but has not even been enrolled.  This was the pre-eligability meeting (we never even made it that far).  She was also denied for early intervention at 18 months and just got taken on (based on clinical judgement) at 34 months (so they will drop us too in 2 weeks when she turns 3).  She is diagnosed with PDD-NOS but bordering Aspergers (highest functioning possible just missing Neurotypical).  The school stated that she definitely has sensory problems when it comes to the videos, but in real life in the classroom, they didn't see the behaviors.  She tolerated the other children screaming, music, noise, etc.  She followed the rules, was a model student.  They said she could be acting differently in the classroom versus at home and in the world because she knows the reaction her parents will give her (which is a load of **** in my belief).  They said that while she made no attempt to initiate social interactions, she responded to others' attempts to make them with her.  They wrote in their report that my DD stated ""Hi.  My name is Jennifer."" to another child which I find very hard to beleive as neither I nor my husband have ever heard her say this to another child before.  They did say that she preferred to be around the teacher versus the other children (which I could have told them...she prefers adults). Jen wants to play and interact, she just doesn't know how and will stand there shyly and stick out her tongue and just stare at the child.  Very odd interactions when she does attempt but would rather just be next to others, but not interacting except with adults...she is wonderful with adults).  Not sure if it is because she can tell adults a story and they will respond as she expects.  I guess now that the school is saying ""it is basically the parents' leading the behaviors"", it is hard for me to say she is really experienceing sensory info this way, or is she just playing games with us to get a response?  When we ask her if she likes soap, she says Yes but the bathroom is too scary.  I ask if it is the noise, and she says that it is too noisy.  She also says she is scared of the pipes as a couple months ago, we had a pipe leak and needed the ceiling fixed from the leak.  Bathing was bad before this incident, but this made it much worse.  She also states ""the water is too hot"" but it is luke warm if that.  She prefers an ice bath and is obscessed with ice and cold items.  It is funny that you said that you experience some of these things, because I also have some sensory issues.  I can't touch boxes or rub my fingers on certain textures (feels like rubbing nails on a chalkboard).  I also lived on soup as a child, and this is the only thing my child will eat and pasta.  Like you, I am also neurotypical.   When your son was Jennie's age, how was his eating, sleeping?  Did he talk well?  My Jen's speech is wonderful, but it is more like she talks at us as a story, but can't do the give and take part of speech.  She is very literal.  Her doc's eval stated that she has pragmatic speech delays, social delays, anxieties. 

How you said that your son would vomit from the smallest thing, I completely relate.  It could be us telling her that we are going to the park, and she was shake and say, ""No, I want to stay home, I'm tired.""  Then shake and vomit.  I told the school this and they (the principal during the eligablity mtg) turned it around on me stating that ""well, she got her way right? It's behavioral.""  However, she was really scared and if I took her anyways with these anxieties, would I not be doingher even more psychological harm???

They don't have SALT here.  Just EI and Preschool.  I have her in swim classes to be around others, but she spends it clung to me and scared of every noise in the pool area.  The next step is to request an independent evaluation, but with the way this school treated me during this mtg, I really don't want my daughter attending there.  I am going on Mon to see if she will qualify for another school (Head Start)...hopefully this will be better, but they want the child potty trained, and that has been a whole other issue which is not going too well.  Thank you for all your info...
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_799827,869
875,Preschool eligability under special needs denied today for child with PDD-NOS,"
        My sons language seemed to be developing and at around 2+ he was using one and two word combinations.  When he was 3+ his older sister was bought a TV for her bedroom with an inbuilt video player.  From the moment he saw his first video he would sit mezmorised by it, and after seeing it once or twice he would repeat the dialogue to himself and re-run the film in his head.  He is 8 now and still does that.  Some of his speech he has put together himself, but he struggles to find the correct words to express what he wants, and finds it easier sometimes to use a phrase or part of a dialogue from a film.  So he kind of puts his verbal speech together like a verbal jigsaw puzzle.  I can recognise from his speech what parts he has made up and what parts he has taken from somewhere else.  He also speaks with an American accent, and has an unusual intonation and emphasises the wrong sylabel in words sometimes.
He also tends to talk at you.  And it is very important to get her speech assessed because being able to talk is not an indication that everything is okay.  She needs her expressive and receptive language, her auditory processing and auditory memory and working memory to be assessed.
Google delayed echolalia and autism to see if that is relevant
Also google Semantic Pragmatic Speech Disorder to see if that is relevant (if she has problems with pragmatics, then she probably has difficulties with semantics, and if she has both she probably has semantic pragmatic speech disorder).  In the UK the different between a delay and a disorder is that with a delay there is the possibility that the child will learn and catch up.  A disorder is for life.  So, with the diagnosis of a speech disorder your child cannot be discharged from SALT.
It is also very common for children to behave differently in different environments.  She does have some auditory sensitivities, and those seem to be around the acoustics associated with bathrooms, swimming pools etc.
I'm glad your've not impressed with the school.  You need a school that has experience of teaching children on the spectrum.  You need to be understood when you talk about your child and not be accused of things, or looked at like you are mad, or ignored.
If you get a multi disciplinary team assessment through health you can ask for a referal to a centre that has experience of diagnosing autistic spectrum disorders including aspergers.  There might be a wait, but it would be worth it to get a proper insight.
In the meantime, find out about all your local schools and which ones have experience.  Go and visit them and talk with them about entry criteria.  If it is a mixed special needs and mainstream you maybe able to get a mainstream place without a diagnosis at this point.  
Does your child ever appear deaf when you call her name, or does she appear not to feel touch sensations, etc.  I found with my son that he doesn't misbehave in class, but he tends to shut down some of his sensory systems to cope with the classroom environment.  Many people on the spectrum do this automatically as a way of reducing incoming stimulous.  So, I too had to fight for his needs to be recognised and met because they couldn't see what his difficulties were.  But in the classroom if he shuts down his hearing he cannot hear what the teacher is saying, so how can he follow her instructions etc.
To get support you have to tease out and identify every need because even with a diagnosis of aspergers or autistic spectrum disorder in the UK that doesn't automatically entitle you to extra support and services.  And I found that the school professionals and health professionals did not want to do assessments because it costs them money to do them and anything they find means they have to find the staffing levels and money to meet that support.
Do you have an equivalent of the National Autistic Society in America?  If so contact them and get some local information and advice.  
There are solicitors who specialise in special needs law.  I had to resort to one in the end.  It cost me a new kitchen (which I had save up for!), but it has been more than worth it in the amount of money I know my son is receiving in therapies and supports in school. 
But if you take that route, make sure you follow my instructions re independent professionals, and try to time it right so that you get the best benefit because you cannot afford to keep spending that amount of money.
Find out about your education system and your child's legal rights.  It might be worth paying for a couple of hours advice from a specialist solicitor so that you know what you can do.  
Don't believe what anyone in the school or health professionals tell you.  It is hard to believe, but they do lie and they do threaten and they do refuse you access to supports your child has a right to.
Make sure that you put every request to anyone in writing, and always keep copies, and always get their response in writing.

    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_470168,869
876,Preschool eligability under special needs denied today for child with PDD-NOS,"
        At my son's previous school (he was mainstream only for 3 years), the headmistress told me that ""we cannot change all the systems in the school just for your son"".  I asked her to put that in writing and she did.  So I had evidence that she was refusing to meet my son's needs (which is illegal), and by refusing to differentiate work and make the environment autism friendly he was 'excluded' and not 'included'.
I moved him to another school this September eventhough the educational authority threatened me and said they would put him in a mainstream only classroom with no supports (ie. they tried to scare me into keeping him where he was).  So I moved him anyway and dared them not to support him or withdraw his placement as that would be illegal too under Disability Discrimination Law.
Why do we have to do this???  Don't we have enough on our plates anyway.  It is very unfortunate that you find yourself in these confrontational situations, but you are the advocate for your daughter.
Your videos were very good.  They are good evidence.  Always check with professionals what they are assessing for and what they have found and what they recommend.  For example, after three years I asked the SALT what the heading ""social and behavioural assessments"" meant because on their standardised forms, in three years, this heading always said ""on this occasion we did not have the opportunity to assess him"".  She explained that this section was about Social Interaction and Play Skills.  So I wrote a letter of complaint and asked why a child with a diagnosis of an autistic spectrum disorder, which as part of the diagnostic criteria has to have difficulties with both language and social interaction and play skills, had never been assessed or supported in those areas?  I requested a SALT with experience of autistic spectrum disorders, and I insisted that they put together a social communication and interaction programme for him and that the school supported him during playtimes and breaktimes.  
In the end I was hitting my head against a brick wall, so I called in private reports, got a solicitor and went to court and won.  And my son is high functioning autistic.  He too wants to play with children, and now is doing much better.  But he needs supporting, and will probably always need supporting during his school years.
Don't be afraid to complain.  Don't be afraid to ask professionals to explain themselves to you in writing and to justify what they have/haven't done.  
Your daughter might benefit from a listening therapy.  My son is doing one at the moment called Listening With the Whole Body.  His Occupational Therapist has been trained in this.  Again, I got that therapy because the private reports stated he had auditory processing and auditory memory problems, as well as auditory processing disorder - he also has sensory integration disorder.  So I went to my GP and said that my son had a medically recognised disorder which the health service could not assess for or treat and that I had found a clinic in London UK that did a listening therapy that had proven clinical evidence that it caused improvements.  My GP agreed to put in an application to fund this treatment.  Lo and behold, a couple of months later I am approached by the community OT team who have been instructed by the health care trust to begain this therapy on him.  No other child in his school gets this therapy.  So, those that ask get.  It would have been impossible for the hospital trust to justify turning my son down for this treatment because he has the medical condition.  And it is not my son's fault that they don't have the facilities or specialists in our city to meet those needs.
Regarding potty training, my son was out of nappies at 3 years.  Fortunately we haven't had many of the typical problems others have with that.  
My son has always responded to other childrens attempts to play with him.  But he didn't know how to initiate it himself.  And frequently he could sustain play.  When he was younger he wanted to re-enact things and other children would not comply and say the same words and do the same movements he required.  He also found it hard to follow their spontaneous imaginative play.  If the children were playing together and then got up and ran off to another part of the playground my son would not automatically get up and follow them, he would stay where he was.  He frequently gets sidetracked whilst playing ie. something within the game will interest him and he will focus on that and become oblivious to what the other children are doing.
But at 8 he has made incredible progress.  He is very observant and clever.  He tends to watch and absorb information and put it together himself.  Then he will come out with a statement such as ""humans cannot fly because they are too heavy and gravity pulls them to the earth"".  
So I would go back and get an assessment of her social interaction and play skills.  Why can't you get access to a SALT.  They are the professionals that cover this area.
Look around at more suitable schools.
Find out about your education system.
Get in touch with national organisations and local support groups.  Get clued up.
Start collecting written evidence and learning about the different aspects of her difficulties and how they affect her and then write to the responsible professional for them to tell you how they will meet that need your daughter has.
If, after some time, you are not making progress and are not happy with her progress in school, or are denied access to the school you think is appropriate because of their entry criteria or lack of places etc.  Then get a solicitor involved.
I would also recommend you read the book I mentioned by Olga Bogdashina.
I took me over 2 years to get my son diagnosed (from 4 to 6 years old), and it took another 2 years on top of that (6-8) for all of the difficulties I recognised to be confirmed by professionals (in private reports), and for those needs to be supported in school.  And I was fobbed off by doctors, health care workers, nursery etc from the age of 3+ because they all told me to wait and see how he develops and that any issues would be raised when he started school.  But that meant he missed out on a years worth or professional input.  It also meant he had to go to a mainstream primary school because the education system did not know that he had any special needs.  That first school failed him terribly, and we are still playing catch up now.  He still isn't reading or writing and is suspected of having dyslexia.  Yet he has higher than average cognitive ability.  
I am now continuing to gather all evidence because I don't know what the schooling options will be for him at 11+.  At that age many children are forced back into mainstream only school due to lack of places.  Again this is illegal, but the education authority still does it and only backtracks with those parents that threaten legal action.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_470168,869
877,Preschool eligability under special needs denied today for child with PDD-NOS,"
        Regarding my son's eating.  He would totally refuse certain textures such as peas, beans etc.  He gagged and vomited easily.  He sometimes over ate and vomited.  He eats a broad range of food, and recently is trying and eating new foods.  He won't eat foods that are a mixture of textures such as pieces or chunky soups.  He likes each food item to be separate and recognisable for what it is.
Regarding sleep.  He gets scared at night time.  Actually, even in the day he won't go upstairs unless accompanied by an adult and with all the lights on.  Sometimes he sleeps in his bedroom with the light on.  On those nights he usually wakes up in the middle of the night and comes into our bed.  But most nights he either sleeps with his dad or with me.  He finds it hard to get to sleep at night, and in the morning he is still tired and finds it hard to get up.  Then we usually have refusal to go to school and anxiety and tears about that.  Once he is there he is usually okay, although he does have meltdowns and tantrums there.
What I have found out many times about autism.  Is that is isn't that the child cannot do certain things eg. theory of mind, or social interaction etc.  It is the fact that they cannot process the information quick enough and make the correct connections between information or situations to be able to apply it at the time necessary.  My son is capable of watching a film and explaining why the child is unhappy or what they are thinking.  However, in the real world we don't view it on a TV screen.  Things happen out of our view or are said and we don't hear them.  He needs all of the information presented to him literally for him to grasp it.  So they do have emotions, and empathy, and social understanding, and theory of mind etc - but not as we do.
    ",http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Preschool-eligability-under-special-needs-denied-today-for-child-with-PDD-NOS/show/791747,user_470168,869
